0.0,0.0,-0.037055871602037944,0.04636312282418378,1.0404128208344159,0.8943793132721126
0.0,0.0,0.17808220370272812,0.009254556937662747,0.5640447671561541,0.37637168735855375
1.0,0.0,0.8132574708883071,0.006102422614576009,-0.49421833436075674,-0.5449102402407334
0.0,0.0,-0.17560709776314062,-0.15838913715968958,-0.7835669647738401,-0.8045607695320137
-1.0,-1.0,-1.2776493909517053,-0.7094681373248253,-0.92828069806387,-0.8211346549998245
-2.0,0.0,-2.183835003078961,-0.20997224614322518,-0.48628922982479206,-0.44586732816615826
-3.0,-1.0,-3.013680428563612,-1.2696657959564825,-0.4351766343345369,-0.637269253092746
-3.0,-2.0,-3.1868873228326438,-1.7788480526723993,-1.1450079531102708,-0.6813738573191963
-4.0,-1.0,-4.300108674598193,-0.7004146992468754,1.1341682369715083,0.897601544351933
-5.0,0.0,-4.7620663470490845,-0.020284432037364294,0.3063072219436493,0.13811607370089726
-4.0,0.0,-3.7028821334940214,-0.2990700032623294,-0.34408419470309437,-0.1495580510440794
-3.0,-1.0,-3.215532366116757,-1.007338285064855,0.3882331896586815,0.3485644960589417
-4.0,-1.0,-4.011498049702005,-0.8461955309164264,0.13709844866972964,0.3135295726978734
-4.0,0.0,-3.9996056751727678,-0.1868126495368983,1.224274634611177,1.1384333431134723
-4.0,-1.0,-4.2780575179026235,-0.7366036481441431,0.8014545226466553,0.6437710033973937
-5.0,0.0,-4.9923219599801,0.027797363234600653,0.12907910964714311,-0.06165289186862505
-5.0,0.0,-4.9802749879756005,0.17218625522237618,-0.8794321452520923,-0.7075341640447591
-5.0,1.0,-5.176913764020113,0.9907848291442939,0.20090210853005439,0.4380694810688922
-6.0,1.0,-5.74498400934176,1.0182713732719166,1.4459664371269865,1.3124584727704673
-5.0,1.0,-5.3013761727666004,0.7067470821179165,0.9180197906988762,1.0492063899040334
-6.0,0.0,-5.988001279236798,0.19040580079725847,1.2991581148544469,0.6822565337448779
-6.0,1.0,-6.180078762066528,1.1548484986045535,-1.705664994914509,-1.344860894155057
-7.0,2.0,-7.0160605117059465,1.7237712917093315,0.4839652110160026,0.5606099589450976
-7.0,1.0,-6.722877169157376,0.671651648406519,0.7618319060764444,0.36766111589985856
-6.0,0.0,-6.01409242607002,-0.1595037169833385,-0.6394813151781232,-0.6078913062144177
-6.0,-1.0,-5.975560429875594,-1.2637460899153354,-0.34137465465608435,-0.013711552185802611
-6.0,-2.0,-5.988826418024491,-1.7958831852801658,0.8759001866399886,0.7714629750686598
-6.0,-1.0,-6.014132804352383,-1.0190058042563066,0.3322481462238562,0.4845673270039482
-6.0,-1.0,-5.742929316486052,-0.7133417516838441,1.305391839569434,0.7922320906395307
-5.0,0.0,-5.261264493153796,-0.011535143545155805,-0.3311648793082745,-0.6483322442973958
-6.0,0.0,-6.160906163963887,-0.14830555466200834,-1.595724568304462,-1.5108550198189008
-7.0,-1.0,-6.990962095812415,-0.9927645423394146,-1.0713966987681576,-1.0988138814357278
-7.0,-1.0,-7.003880369560712,-0.8073631532527756,-1.1946101409518513,-1.0896583117263128
-7.0,0.0,-6.995328287973794,-0.25554271479870305,-0.6256637059001293,-1.2118067005667017
-7.0,-1.0,-6.990314931614679,-0.7848993172759766,-2.7085156051669013,-2.00998766435454
-7.0,0.0,-6.95770114592818,0.22227224948533944,0.6466422090100098,0.7904615739727477
-7.0,1.0,-6.826440914327848,1.190430022063348,1.0329675793911277,0.9258869035595667
-6.0,2.0,-5.828736214698577,2.008202569069974,0.45130466160179966,0.893041390417038
-5.0,2.0,-5.165280709623486,1.8412824361417872,2.9137842386600155,2.6147164669826797
-6.0,1.0,-6.004096352217207,0.9729425298847078,1.0112161024695088,0.3815688331330721
-6.0,1.0,-6.006526104128943,1.1587497154128195,-1.1637423233092223,-0.7835604892030362
-6.0,2.0,-5.766846989626246,2.2486534023652647,1.1532657236744597,0.48374500235980233
-5.0,3.0,-5.172739779596676,3.1345808767079397,-1.350028988289318,-0.99593535095884
-6.0,4.0,-6.007486826452336,3.837992056733058,0.9801853667727352,0.9766396826249245
-6.0,3.0,-5.988576924231606,3.0112580315715562,0.9093267742605738,0.482816019359469
-6.0,3.0,-5.979313682198356,2.987012051420279,-0.7375174756986549,-0.3643972591186902
-6.0,3.0,-6.263488902052381,3.298145097557921,1.3360193372799012,0.5931860498954087
-7.0,4.0,-7.242619923652478,3.76432907762105,-1.4343909552956424,-0.6744312991556315
-8.0,3.0,-7.97075372096314,3.0408392649870275,1.7001915641064003,1.6170480229019029
-8.0,3.0,-8.009429134739044,2.8046390470267233,1.367351210585882,1.2453973977227002
-8.0,2.0,-7.848401878154064,1.9902705538324093,0.6962462528745549,0.3937259080710371
-7.0,2.0,-6.8020444169499985,1.7900622716923646,-1.0922942752020932,-0.8299608726647336
-6.0,1.0,-6.210880067256226,0.8193866633760298,0.21941040542062915,0.4737762144913643
-7.0,0.0,-6.992929660637744,-0.238008978666557,1.4659702980142613,1.1957255880495006
-7.0,-1.0,-6.677238413616264,-0.7519272528666912,0.3217049022437734,0.850214934213231
-6.0,0.0,-6.134460308047303,0.00938696560670663,2.274191696008027,1.7874939937569125
-7.0,0.0,-6.995147621409394,-0.008594500009936357,-0.8727573349614326,-0.8240243619875925
-7.0,0.0,-7.007208206734703,-0.19449342336716355,-0.6260204795495281,-0.7232321696777143
-7.0,-1.0,-7.168999237987652,-1.0241336329455157,-1.0937107015018401,-0.8301858618933762
-8.0,-1.0,-8.195392619448358,-1.0130234596793124,0.3907901531178507,0.3232741345303386
